,id,review,target,label,predict,terms
522,1748839:0,The food was mediocre at best but it was the horrible service that made me vow never to go back.,"food,service","FOOD,SERVICE",FOOD|SERVICE|SERVICE,food|service|vow
523,1748839:1,"Immediately after we paid, the waiter took the money and said, okay, you guys are outta here.",waiter,SERVICE,SERVICE|FOOD|SERVICE|AMBIENCE,waiter|money|guys|outta
524,1748839:6,So rushing us out was absolutely unnecessary!,,SERVICE,,
525,1748839:7,"For the people who want great food plus great service, Roxy is a place to AVOID!","food,service","FOOD,SERVICE",FOOD|FOOD|SERVICE|AMBIENCE,people|food|service|place
526,378848:1,"The first time the sushi was outstanding, the second time it was a little bland.","sushi,sushi","FOOD,FOOD",AMBIENCE|FOOD|AMBIENCE,time|sushi|time
527,378848:3,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.","blond wood decor,premium sake,service","AMBIENCE,FOOD,SERVICE",FOOD|AMBIENCE|PRICES|FOOD|SERVICE,wood|decor|premium|sake|service
528,397331:1,"While their kitchen food is delicious, their Sushi is out of this world.","kitchen food,Sushi","FOOD,FOOD",FOOD|FOOD|FOOD,kitchen|food|world
529,397331:2,Mizu is home to creative and unique rolls not to found anywhere else.,rolls,FOOD,AMBIENCE|FOOD,home|rolls
530,397331:3,"Not only is the cuisine the best around, the service has always been attentive and charming.","cuisine,service","FOOD,SERVICE",FOOD|SERVICE,cuisine|service
531,404464:0,"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.","people,food,Thalia","SERVICE,FOOD,AMBIENCE",AMBIENCE|FOOD|FOOD,restaurant|people|food
532,404464:1,I ordered the smoked salmon and roe appetizer and it was off flavor.,smoked salmon and roe appetizer,FOOD,FOOD|FOOD|FOOD|FOOD,salmon|roe|appetizer|flavor
533,404464:2,"The entree was bland and small, dessert was not inspired.","entree,entree,dessert","FOOD,FOOD,FOOD",FOOD,dessert
534,404464:3,I expected quite a bit more from such an expensive menu.,"menu,menu","PRICES,FOOD",AMBIENCE|FOOD,bit|menu
535,426805:0,"The view is spectacular, and the food is great.","view,food","AMBIENCE,FOOD",AMBIENCE|FOOD,view|food
536,426805:1,Wonderful strawberry daiquiries as well!,strawberry daiquiries,FOOD,FOOD|FOOD,strawberry|daiquiries
537,426930:0,Authentic Taiwanese food that's cheap... what more could you ask for?,"Taiwanese food,Taiwanese food","FOOD,PRICES",FOOD,food
538,426930:2,The cold appetizer dishes taste like the way I remember them to taste when I was growing up in Taiwan.,cold appetizer dishes,FOOD,FOOD|FOOD|AMBIENCE,appetizer|dishes|way
539,430342:0,delicious simple food in nice outdoor atmosphere.,"food,food,outdoor atmosphere","FOOD,FOOD,AMBIENCE",FOOD|AMBIENCE,food|atmosphere
540,430342:1,"Kind, attentive wait staff.",wait staff,SERVICE,SERVICE|SERVICE,wait|staff
541,430342:2,I really like both the scallops and the mahi mahi (on saffron risotto-yum!).,"scallops,mahi mahi (on saffron risotto","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD,scallops|mahi|mahi|saffron|risotto-yum
542,430342:3,My friend devoured her chicken and mashed potatos.,chicken and mashed potatos,FOOD,SERVICE|FOOD|FOOD,friend|chicken|potatos
543,430342:4,Delicious crab cakes too.,crab cakes,FOOD,FOOD,crab
544,430342:5,"Even if the food wasn't this good, the garden is a great place to sit outside and relax.","garden,food","AMBIENCE,FOOD",FOOD|FOOD|AMBIENCE,food|garden|place
545,433878:0,This is a nice pizza place with good selection of thin crust pizza including the Basil slice.,"selection of thin crust pizza,selection of thin crust pizza,pizza place,Basil slice","FOOD,FOOD,FOOD",FOOD|AMBIENCE|FOOD|FOOD|FOOD|AMBIENCE,pizza|place|selection|crust|pizza|slice
546,433878:1,"Their calzones are horrific, bad, vomit-inducing, YUCK.",calzones,FOOD,FOOD,calzones
547,433878:2,They smell like they stuff them with old canned vegetables like the spinach mushroom calzone.,,FOOD,FOOD|FOOD|FOOD|AMBIENCE,vegetables|spinach|mushroom|calzone
548,433878:3,The counter service is bad.,counter service,SERVICE,SERVICE,service
549,433878:4,They charge different prices all the time.,,SERVICE,PRICES|AMBIENCE,prices|time
550,433878:5,"They're rude at times, and not very friendly.",,SERVICE,FOOD,times
551,436868:0,"Anybody who likes this place must be from a different planet, where greasy, dry and tasteless are complimentary.",,FOOD,SERVICE|AMBIENCE|AMBIENCE,anybody|place|planet
552,436868:1,"The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.","dosas,dosas","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,dosas|drip|grease|popcorn
553,436868:2,"The sandwiches are dry, tasteless and way overpriced.","sandwiches,sandwiches","FOOD,PRICES",FOOD|FOOD,sandwiches|way
554,436868:3,"Calling the place Hampton Chutney Co. does warn you that these folks offer more style than substance, but in this unattractive room with unhelpful clerks there was a dearth of the former too.","place,room,clerks","AMBIENCE,SERVICE",AMBIENCE|SERVICE|FOOD|FOOD|AMBIENCE|SERVICE|PRICES,place|folks|style|substance|room|clerks|dearth
555,444818:1,"The atmosphere is unheralded, the service impecible, and the food magnificant.","atmosphere,service,food","AMBIENCE,SERVICE,FOOD",AMBIENCE|SERVICE|AMBIENCE|FOOD,atmosphere|service|impecible|food
556,444818:2,"Best Italian food I ever had (and being Italian, that means alot).",Italian food,FOOD,FOOD|FOOD,food|alot
557,445960:0,"This is such a lovely, peaceful place to eat outside.",place,AMBIENCE,AMBIENCE,place
558,445960:1,The restaurant looks out over beautiful green lawns to the Hudson River and the Statue of Liberty.,restaurant,AMBIENCE,AMBIENCE|FOOD,restaurant|lawns
559,445960:2,"It is set far from the small street it's on, and there is no traffic noise.",,AMBIENCE,AMBIENCE|SERVICE|AMBIENCE,street|traffic|noise
560,445960:3,"The food is good, especially their more basic dishes, and the drinks are delicious.","food,basic dishes,drinks","FOOD,FOOD,FOOD",FOOD|FOOD|FOOD,food|dishes|drinks
561,445960:4,"This is a great place to take out-of-towners, and perfect for watching the sunset.",place,AMBIENCE,AMBIENCE|SERVICE|AMBIENCE,place|out-of-towners|sunset
562,447697:0,Great sushi experience.,sushi,FOOD,FOOD|AMBIENCE,sushi|experience
563,447697:1,Nice value.,,PRICES,PRICES,value
564,447697:2,Unique apppetizers.,apppetizers,FOOD,PRICES,apppetizers
565,447697:3,Try sushimi cucumber roll.,sushimi cucumber roll,FOOD,FOOD|FOOD|FOOD,sushimi|cucumber|roll
566,449802:0,"Good spreads, great beverage selections and bagels really tasty.","spreads,beverage selections,bagels","FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,spreads|beverage|selections|bagels
567,449802:1,THE BIG COMPLAINT: NO TOASTING AVAILABLE.,,SERVICE,SERVICE,no
568,449802:3,Murray won't do it.,,SERVICE,,
569,449802:4,Won't or Can't is not in the service directory.,,SERVICE,SERVICE|PRICES,service|directory
570,449802:5,But who says Murray's is anything about service.,service,SERVICE,FOOD|SERVICE,anything|service
571,454704:1,The service is awful.,service,SERVICE,SERVICE,service
572,454704:2,This place is not worth the prices.,"place,place",PRICES,AMBIENCE|PRICES,place|prices
573,454704:3,"Also, don't plan on asking for your favorite roll, if it's not on the menu, you can't have it.",,SERVICE,SERVICE|FOOD,roll|menu
574,455623:1,I will be out with friends and all of a sudden I am hungry and I only crave one thing... their Pizza.,Pizza,FOOD,SERVICE|AMBIENCE,friends|thing
575,461928:1,The pizza is delicious and the proprietor is one of the nicest in NYC.,"pizza,proprietor","FOOD,SERVICE",FOOD|SERVICE,pizza|proprietor
576,464215:1,They even scoop it out nice (for those on a diet) not too much not to little.,,FOOD,FOOD,diet
577,464215:2,The cream cheeses are out of this world and I love that coffee!!,"cream cheeses,coffee","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,cream|cheeses|world|coffee
578,464215:3,A little crowded but they move that line really fast!,"NULL,NULL",SERVICE,AMBIENCE,line
579,464215:4,A little pricey but it really hits the spot on a Sunday morning!,"NULL,NULL",PRICES,AMBIENCE|AMBIENCE,spot|morning
580,464342:0,"Bagels are ok, but be sure not to make any special requests!","Bagels,NULL","FOOD,SERVICE",FOOD|FOOD,bagels|requests
581,464342:1,I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,manager,SERVICE,FOOD|FOOD|SERVICE|PRICES,cheese|sandwich|manager|business
582,464342:2,Be sure not to get anything other than bagels!..,"NULL,bagels","FOOD,FOOD",FOOD|AMBIENCE,anything|bagels
583,464342:3,the turkey burgers are scary!,turkey burgers,FOOD,FOOD|FOOD,turkey|burgers
584,470488:0,The worst excuse for Japanese food I've ever encountered.,Japanese food,FOOD,FOOD|FOOD,excuse|food
585,470488:1,The soup for the udon was soy sauce and water.,soup for the udon,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,soup|udon|soy|sauce|water
586,470488:2,The sushi was awful!,sushi,FOOD,FOOD,sushi
587,470488:3,The rice was poor quality and was cooked so badly it was hard.,rice,FOOD,FOOD|FOOD,rice|quality
588,470488:4,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.","rice,sushi","FOOD,FOOD",FOOD|FOOD|FOOD,rice|seasoning|sushi
589,470488:5,"The fish was adequate, but inexpertly sliced.",fish,FOOD,FOOD,fish
590,470488:6,It is obvious that no one in the restaurant has any idea about or experience with Japanese cuisine.,Japanese cuisine,FOOD,SERVICE|FOOD|AMBIENCE|FOOD|FOOD,one|restaurant|idea|experience|cuisine
591,475298:0,"Good, fast service.",service,SERVICE,SERVICE,service
592,475298:2,Food is great and inexpensive.,"Food,Food","FOOD,PRICES",,
593,475298:3,The location is perfect.,location,AMBIENCE,AMBIENCE,location
594,475512:2,"Well, this place is so Ghetto its not even funny.",place,AMBIENCE,AMBIENCE,place
595,475512:3,If you like your music blasted and the system isnt that great and if you want to pay at least 100 dollar bottle minimun then you'll love it here.,"bottle minimun,music","PRICES,AMBIENCE",FOOD|PRICES|AMBIENCE|PRICES|FOOD|FOOD,music|system|isnt|dollar|bottle|minimun
596,476473:0,Awsome Pizza especially the Margheritta slice.,"Pizza,Margheritta slice","FOOD,FOOD",AMBIENCE,slice
597,476473:1,Always busy but fast moving.,,SERVICE,AMBIENCE,moving
598,476473:2,Great atmoshere and worth every bit.,"atmoshere,NULL",AMBIENCE,FOOD|AMBIENCE,atmoshere|bit
599,483111:0,Winnie and her staff are the best crew you can find serving you.,"staff,Winnie","SERVICE,SERVICE",SERVICE|SERVICE,staff|crew
600,483111:1,The food is reliable and the price is moderate.,"food,NULL","FOOD,PRICES",FOOD|PRICES,food|price
601,485026:0,"For authentic Thai food, look no further than Toons.",Thai food,FOOD,FOOD,food
602,485026:2,"Try the Pad Thai, or sample anything on the appetizer menu...they're all delicious.","Pad Thai,appetizer menu","FOOD,FOOD",AMBIENCE|FOOD|FOOD|FOOD|FOOD,pad|sample|anything|appetizer|menu
603,485767:1,"The service was attentive, yet discreet.",service,SERVICE,SERVICE,service
604,485767:2,The flavors robust and subtle.,,FOOD,FOOD,flavors
605,485767:3,The brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,brioche and lollies,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD,brioche|lollies|party|touch|meal
606,485966:1,The place was quiet and delightful.,place,AMBIENCE,AMBIENCE,place
607,485966:2,Service was good and food is wonderful.,"Service,food","SERVICE,FOOD",FOOD,food
608,485966:3,I did not try the caviar but I tried their salmon and crab salad (they are all good)  ,"salmon,crab salad","FOOD,FOOD",FOOD|FOOD|FOOD|FOOD,caviar|salmon|crab|salad
609,490565:1,"The wait staff is pleasant, fun, and for the most part gorgeous (in the wonderful aesthetic beautification way, not in that she's-way-cuter-than-me-that-b@#$* way).",wait staff,SERVICE,SERVICE|SERVICE|FOOD|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,wait|staff|fun|part|beautification|way|way
610,490565:2,"The food is yummy, especially their cooked-to-perfection mussels in spicy tomato sauce and their shoestring crispy fries.","food,mussels in spicy tomato sauce,fries","FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,food|mussels|spicy|tomato|sauce|shoestring|fries
611,490565:3,"But the best part about LS is the late night atmosphere, delightfully free of the BTs.",late night atmosphere,AMBIENCE,AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE|AMBIENCE,part|ls|night|atmosphere|bts
612,490565:4,"You can get a completely delish martini in a glass (that's about 2 1/2 drinks) for $8.50 (I recommend the Vanilla Shanty, mmmm!) in a great homey setting with great music.","martini,martini,martini,Vanilla Shanty,setting,music","FOOD,FOOD,PRICES,FOOD,AMBIENCE,AMBIENCE",FOOD|FOOD|FOOD|FOOD,martini|glass|drinks|mmmm
613,490565:5,"The in-house lady DJ on Saturday nights has outrageously good taste in music, and moreover, takes requests.",in-house lady DJ,AMBIENCE,FOOD|FOOD|FOOD|FOOD|PRICES,lady|nights|taste|music|requests
614,493013:1,"Its location is good and the fact that Hutner College is near and their prices are very reasonable, makes students go back to Suan again and again.","location,Suan","AMBIENCE,PRICES",AMBIENCE|PRICES|PRICES|SERVICE,location|fact|prices|students
615,493013:2,I LOVE their Thai,Thai,FOOD,,
616,493013:3,noodles with shrimp and chicken and coconut juice is the MUST!,noodles with shrimp and chicken and coconut juice,FOOD,FOOD|FOOD|FOOD|FOOD|FOOD|PRICES,noodles|shrimp|chicken|coconut|juice|must
617,493013:6,In summer-eat outside on a terrace (another great feature of Suan)!!!,terrace,AMBIENCE,FOOD|AMBIENCE|AMBIENCE|AMBIENCE,summer-eat|outside|terrace|feature
618,493514:0,I cannot imagine a friendlier staff working in a restaurant.,staff,SERVICE,SERVICE|AMBIENCE,staff|restaurant
619,493514:1,I cannot imagine better Indian food in all of the city.,Indian food,FOOD,FOOD|AMBIENCE,food|city
620,494850:1,"During the course of the past 3 months, the chef and staff changed and it was not for the better.","chef,staff","FOOD,SERVICE",FOOD|FOOD|FOOD|SERVICE,course|months|chef|staff
621,494850:3,The food now is inconsistent.,food,FOOD,FOOD,food
622,496132:1,The setting is casual and romantic.,setting,AMBIENCE,AMBIENCE,setting
623,496132:2,Prices are very good.,,PRICES,PRICES,prices
624,496132:3,The food is excellent! ,food,FOOD,FOOD,food
625,496132:4,"if you're daring, try the balsamic vinegar over icecream, it's wonderful!",balsamic vinegar over icecream,FOOD,FOOD|FOOD,vinegar|icecream
626,498657:0,"Do not get the Go Go Hamburgers, no matter what the reviews say.",Go Go Hamburgers,FOOD,FOOD|PRICES|SERVICE,hamburgers|matter|reviews
627,498657:1,They were such a rip-off ($8.95 for four small meat patties in steamed buns) and not worth trying.,"NULL,NULL,NULL","FOOD,FOOD,PRICES",PRICES|FOOD|FOOD|FOOD,rip-off|meat|patties|buns
628,498657:2,"The rest of the dim sum, though pricey by Chinatown standards, is worth it.","dim sum,dim sum","PRICES,FOOD",FOOD|AMBIENCE|PRICES,rest|sum|standards
629,498657:3,Steamed fresh so brought hot hot hot to your table.,,FOOD,FOOD,table
630,498657:4,"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.","wait,atmosphere,NULL","SERVICE,AMBIENCE",SERVICE|SERVICE|SERVICE|SERVICE|AMBIENCE|AMBIENCE|AMBIENCE,wait|sum|tables|sum|atmosphere|gig|alternative
631,498657:5,"A few tips: skip the turnip cake, roast pork buns and egg custards.","turnip cake,roast pork buns,egg custards","FOOD,FOOD,FOOD",FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD|FOOD,tips|turnip|cake|roast|pork|buns|egg|custards
632,498657:6,These are overpriced and you can get better just around the corner:,"NULL,NULL","PRICES,FOOD",AMBIENCE,corner
633,503807:2,The food was exceptional.,food,FOOD,FOOD,food
634,503807:4,"I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",braised lamb shank in red wine,FOOD,FOOD|FOOD|FOOD,lamb|shank|wine
635,503807:5,The service was friendly and the atmosphere was casual.,"service,atmosphere","SERVICE,AMBIENCE",SERVICE|AMBIENCE,service|atmosphere
636,503807:6,The restaurant is a bit noisy but that is something that can be overlooked once you sit down and enjoy a great meal,"meal,restaurant","FOOD,AMBIENCE",FOOD|AMBIENCE|AMBIENCE|FOOD,restaurant|bit|something|meal
637,505535:0,this little place has a cute interior decor and affordable city prices.,"interior decor,place","AMBIENCE,PRICES",AMBIENCE|AMBIENCE|PRICES|PRICES,place|decor|city|prices
638,505535:1,"the pad se ew chicken was delicious, however the pad thai was far too oily.","pad se ew chicken,pad thai","FOOD,FOOD",AMBIENCE|FOOD|AMBIENCE|FOOD,pad|chicken|pad|thai
